Uniprot.ID,V_log2.i._TMT_1,V_log2.i._TMT_3,V_log2.i._TMT_5,V_log2.i._TMT_7,V_log2.i._TMT_9,D_log2.i._TMT_2,D_log2.i._TMT_4,D_log2.i._TMT_6,D_log2.i._TMT_8,D_log2.i._TMT_10
Q9BZL4,20.81098575,20.76035274,20.77684023,20.96095412,20.93564279,20.77335147,20.67239065,20.71027048,20.72751927,20.73219712
Q9P258,26.4499473,26.39287269,26.33813631,26.34570468,26.32778539,26.50222465,26.58574323,26.40664805,26.36704092,26.60594036
P98082,21.84221113,21.86782162,21.90198578,22.01785592,21.97651897,21.81267433,21.79134263,21.87899073,21.90111956,21.83676413
Q15813,21.92088,22.06326957,22.11152098,21.9269176,21.75334029,22.13977547,22.17513149,22.1327898,22.01602313,22.1600409
Q8WXD5,22.08816889,21.95340676,21.97484285,22.09378341,22.11354811,21.94606872,21.88527151,21.92795891,22.09510117,21.86520053
Q15652,23.35866644,23.28287037,23.45146065,23.57732197,23.40288236,23.35205772,23.21521062,23.37309615,23.33499249,23.26801096
O76071,23.96609073,24.04092546,23.88319175,24.0925697,24.0435391,23.94665721,23.92621541,23.93408754,23.91740752,23.88914084
Q8IU81,22.93335066,22.95209442,22.94388621,22.9169064,22.93232317,22.97189961,22.98234109,22.95101731,22.98234109,22.98955216
Q9ULP9,19.48595892,19.67210917,19.61811396,19.47894839,19.43935472,19.6513961,19.6222989,19.67970377,19.56711211,19.65446961
P55884,25.86263375,25.98000566,25.95117232,25.96827697,25.7532281,26.05658879,26.07169153,25.97534249,25.9261693,26.04094236
P61020,23.38894519,23.41240948,23.34485937,23.27977009,23.39455116,23.34568196,23.23613933,23.30971404,23.2807095,23.22734717
Q8NFF5,21.66620885,21.7206132,21.71073511,21.6949574,21.46065134,21.80756576,21.87631888,21.70500225,21.72313094,21.80339746
Q9Y2X9,19.85987551,19.88849151,19.91252593,20.05052567,20.06363719,19.81840741,19.79506683,19.93273781,19.86957852,19.83363214
Q9UNK0,22.13573311,22.09510117,22.07249783,22.08213302,22.201812,22.06036011,22.01128548,21.96813958,22.10420434,21.97651897
Q13542,20.01748689,19.9560634,19.9411339,19.82342314,20.20688649,19.83158351,19.73711142,19.84783331,19.9935583,19.7895306
P29972,17.66955112,17.68452405,17.51636689,17.67235679,17.63790072,17.61689567,17.59038052,17.54591186,17.48079336,17.40856934
Q15814,25.09434062,25.05114298,25.08257542,25.09937164,25.18708419,25.04724917,24.96172227,25.07178273,25.05114298,25.00931553
Q9Y3B7,21.12648976,21.31042929,21.1952244,21.16225749,21.03466645,21.27824365,21.27495307,21.25643619,21.19799597,21.31042929
Q96BZ8,22.46611477,22.32786597,22.34869378,22.3922342,22.44304184,22.37228892,22.24404412,22.28038361,22.3464541,22.25814756
Q14241,21.23196799,21.22102013,21.19670579,21.10946423,21.18905836,21.23770614,21.28731173,21.22565821,21.24801978,21.27495307
Q8NFH3,24.08944478,24.00862821,24.04710647,24.09799371,24.11063424,24.03888353,23.94525957,24.03390015,24.0071795,24.00790385
Q14966,24.85166879,24.81695248,24.8267604,24.83232242,24.86326874,24.81695248,24.78818306,24.80852535,24.80237622,24.78617872
Q9UH92,20.50798379,20.51926145,20.47931118,20.50116318,20.58733436,20.4403529,20.47931118,20.4729915,20.34563438,20.40643081
O75175,23.64921868,23.62328534,23.70827832,23.65490428,23.6560554,23.6111249,23.54198795,23.63825839,23.60170094,23.54903107
Q99836,19.75885693,19.90561938,19.82518955,19.88257052,19.7550395,19.99732965,19.94355097,19.95152812,19.84916364,19.9411339
Q9UKG1,20.38225458,20.3706767,20.51793754,20.56168129,20.4543787,20.45602127,20.233401,20.4103211,20.39657819,20.27481834
O95352,20.73219712,20.83510684,20.81246501,20.79014333,20.57320014,20.90575978,20.90450064,20.91655585,20.77418279,20.84190252
Q9BVV7,19.92798323,19.92198134,19.7895306,19.86147272,19.81158705,19.94880391,20.00765376,19.83536999,19.95253221,20.002728
Q9Y365,19.08783755,18.66744067,18.58373248,18.71725376,18.79765591,18.64645759,18.63083901,18.54440838,18.54440838,18.45659191
P49755,21.71288278,21.83405228,21.73833903,21.74097147,21.59962246,21.84151146,21.89369394,21.77977893,21.79813848,21.81267433
Q8N6L1,19.94943914,20.07896541,20.20812257,20.46902528,20.18969485,19.92198134,19.89656849,20.12751927,20.10858767,19.98081851
P49590,23.89976427,23.78426319,23.77657364,23.84759655,23.87269227,23.81988028,23.74914879,23.7380487,23.76511834,23.73953172
Q9BQE5,21.36437633,21.34520579,21.37506107,21.2847248,21.398938,21.270524,21.28261965,21.2627621,21.35258653,21.16103326
Q06587,22.41367903,22.3756807,22.36901493,22.38410403,22.39910558,22.42623404,22.42467289,22.38574268,22.46449064,22.48193809
P07099,24.0714997,23.93042841,23.99009077,24.05509974,24.1091372,24.01495073,23.96533745,23.99643814,23.90650503,23.90432818
P26641,26.33813631,26.49345058,26.44498185,26.38163904,26.14489511,26.53060747,26.6032765,26.50545968,26.40114437,26.56275819
Q674X7,22.00876887,21.82004466,21.85233283,21.93083596,21.93550262,21.82004466,21.77977893,21.81158267,21.88527151,21.7292183
Q5BKY9,21.75697245,21.66620885,21.68898967,21.71770129,21.7292183,21.7579107,21.61598782,21.58221674,21.64842155,21.35585219
Q16656,22.14436463,22.10054389,22.13124465,22.19200907,22.12629754,22.15087727,22.06778418,22.05882829,22.08213302,21.97866195
P32322,26.73350944,26.77462641,26.75261886,26.72750582,26.76583522,26.74255713,26.71150415,26.70770876,26.71714096,26.67832511
O75718,20.26283189,20.42318539,20.44778701,20.31453893,20.35148637,20.42941349,20.48303873,20.44600291,20.38612368,20.45782469
O95394,24.02686762,24.07713994,24.0584647,24.01972624,23.86514501,24.1077558,24.15993706,24.10375104,24.0584647,24.11459386
Q9NYJ1,24.19552392,24.13243027,24.26381097,24.15073659,24.50234754,23.98382773,23.96983249,24.1077558,24.2376483,24.13725706
Q96SU4,21.15585049,21.19799597,21.18682138,21.16948837,20.9950742,21.33270526,21.31042929,21.1952244,21.20136997,21.21979754
P02545,29.3090893,29.3090893,29.3090893,29.32608592,29.3090893,29.36994906,29.34210546,29.32608592,29.32608592,29.35235821
P61163,25.37556574,25.31349692,25.38008215,25.3737808,25.34951852,25.37094333,25.27779757,25.30212568,25.32300055,25.24578639
P00505,27.77831026,27.75586288,27.74616215,27.73470735,27.75586288,27.74616215,27.70465711,27.71766592,27.73470735,27.63529816
Q7Z6J8,21.8583572,21.71288278,21.70604873,21.93755358,21.86908311,21.68699017,21.6949574,21.68898967,21.79644541,21.61277473
Q13422,23.0104805,22.93101524,22.96746139,23.02888322,23.04968872,22.95444285,22.9169064,22.96376857,22.95007502,22.89898252
Q13049,19.92198134,19.86957852,19.81840741,19.83158351,19.93945846,19.85533888,19.76262671,19.81348411,19.78515273,19.78782671
P98170,23.31794399,23.25731223,23.33087931,23.36726189,23.35915035,23.30737736,23.21689066,23.29516573,23.27880632,23.21455369
Q8TC12,19.80869305,19.91848395,19.89328211,19.88849151,19.82518955,19.92945134,20.00078559,19.88849151,19.91042818,19.9422815
Q92785,23.219425,23.20159616,23.26131571,23.24614797,23.27030699,23.23163863,23.17201247,23.20626718,23.18243568,23.12841648
P35221,25.34297746,25.30633902,25.34297746,25.32300055,25.36493977,25.34477167,25.30064383,25.29652354,25.2430598,25.26606876
P0C7P3,20.42879196,20.43621953,20.42547151,20.60290685,20.39657819,20.33009428,20.3706767,20.39025051,20.43783486,20.21295978
P22314,26.39575864,26.52059415,26.49345058,26.44498185,26.25201587,26.61285973,26.61528632,26.51016054,26.4611207,26.5813419
Q14126,23.61446502,23.63094777,23.67966737,23.70254564,23.70192089,23.63825839,23.5664342,23.63569202,23.60011191,23.55890578
P17405,19.88849151,19.86306345,19.86878675,19.8581177,20.10241701,19.76958729,19.78065022,19.83859679,19.8581177,19.74490705
Q9UI12,22.80199589,22.93335066,22.88642554,22.80639355,22.72616304,22.94708306,22.98600883,22.89898252,22.85565981,22.91237199
Q9NRA8,21.49246549,21.32560217,21.42195015,21.44702016,21.54122748,21.31300662,21.25103046,21.35931895,21.37755268,21.43985771
Q7Z417,24.47867594,24.43743985,24.4087736,24.48513541,24.52401915,24.3858509,24.37563423,24.41932375,24.45744688,24.36626126
Q92572,21.80339746,21.87631888,21.82339198,21.8100745,21.64735428,21.88527151,21.94295834,21.85395252,21.86372174,21.8896615
Q9NRH1,21.55661367,21.52195289,21.54884009,21.59600704,21.70334286,21.4499504,21.36309629,21.53537174,21.5079809,21.42370656
Q9H0D6,24.61058535,24.52703463,24.6053417,24.64035534,24.66599977,24.5622399,24.50234754,24.55883409,24.56709574,24.52158712
Q9UJK0,21.17181056,21.00043073,20.99287447,21.07607231,21.1117895,21.01559854,20.96461841,20.94274733,21.00726194,20.95855845
Q12933,24.55053873,24.51865854,24.58286081,24.66932854,24.67549573,24.54225409,24.46834762,24.54803637,24.55667316,24.52703463
Q9UKN8,21.0388994,21.17510602,21.15029298,21.0322162,20.9732943,21.21572988,21.2847248,21.179676,21.101169,21.14395776
O00399,23.71249316,23.68769107,23.6769522,23.65979412,23.7420638,23.64921868,23.6247996,23.62328534,23.66151438,23.60278828
Q86UV5,24.03815092,24.15073659,24.14577881,24.07395715,23.86841561,24.16898919,24.23305941,24.17607133,24.11344969,24.20806001
Q9UJU6,24.87868575,24.85965374,24.87520647,24.96001416,24.94492617,24.81479884,24.81932099,24.82043759,24.87520647,24.83395005
Q96BD8,21.96952897,22.10752719,22.07103424,22.01128548,21.92795891,22.05307445,22.15154595,22.08652553,22.08652553,22.14900837
P17980,26.59365169,26.69309745,26.72407441,26.64540738,26.42413338,26.778396,26.76583522,26.70171491,26.67832511,26.74883882
P48059,25.40591001,25.32068667,25.37556574,25.39035264,25.41109033,25.36493977,25.2878351,25.34297746,25.31878119,25.25522144
Q16621,23.63985875,23.44086459,23.54393863,23.5145303,23.60919876,23.47017595,23.45447134,23.47553234,23.497463,23.40708579
Q12815,20.65816848,20.57757079,20.58733436,20.60043627,20.66169521,20.53817031,20.51437866,20.57066519,20.61609198,20.48625403
O95249,21.92795891,21.89981885,22.05882829,22.20323811,21.89981885,21.96011915,21.73107764,21.91916686,21.88699005,21.88263253
Q9Y305,20.43298318,20.64810002,20.57885083,20.54917561,20.30489996,20.61353457,20.73723523,20.63474169,20.59561675,20.73009552
P48643,29.15045649,29.23044938,29.25138166,29.21533012,29.06689677,29.3090893,29.27344036,29.25138166,29.21533012,29.27344036
Q8WUX9,20.15950477,20.22524937,20.1685573,20.22146148,20.13955512,20.16378428,20.10519022,20.08207561,20.00078559,20.07896541
Q13490,23.22506989,23.16950246,23.17088957,23.22734717,23.27977009,23.16090233,23.12487885,23.16800909,23.18722705,23.13112715
Q96GW9,22.65338173,22.53432134,22.56626193,22.68832899,22.6990172,22.54023211,22.48107994,22.56098634,22.5674929,22.56803738
P47813,25.06620922,25.03628991,25.02380142,25.03328671,25.05418,25.02380142,25.01441542,25.03829238,24.96535057,24.93082587
P78330,26.192668,26.09912932,26.17859483,26.17558125,26.24400442,26.12458344,26.05658879,26.09912932,26.15295591,26.07327443
P51858,28.14168081,28.16997583,28.19711018,28.12455093,28.11316979,28.11316979,28.11316979,28.15694744,28.0722388,28.0722388
Q14684,20.45649624,20.46209612,20.34622225,20.04600795,20.44301056,20.29761331,20.67739975,20.44778701,20.61050784,20.65310422
P07225,21.44399924,21.46707291,21.48016044,21.56414149,21.53999326,21.36865484,21.38783476,21.40210433,21.45794415,21.34389886
Q9NQT5,21.99342646,22.01465272,22.06687571,22.00360985,21.81655159,22.11615865,22.1600409,22.030255,22.05307445,22.13573311
P54802,21.31042929,21.25153867,21.24801978,21.38311136,21.35494454,21.29546804,21.14395776,21.28261965,21.24566213,21.15454241
Q6ZN04,17.90919147,17.8385384,18.09000968,18.04957585,17.94953146,17.82161985,17.6649927,17.95972415,17.74044819,17.82501298
Q8N6H7,24.69131632,24.62222866,24.66381661,24.6708399,24.70215881,24.63303791,24.63485112,24.62943659,24.63736488,24.60922575
Q15643,23.30682744,23.32431388,23.38851349,23.38851349,23.34568196,23.34742741,23.28119044,23.32841393,23.28287037,23.22291567
Q8NBF6,22.78273123,22.72730498,22.68956904,22.79482524,22.80527311,22.70514232,22.74065201,22.72084161,22.62778792,22.70308109
Q96P48,20.56494646,20.58244174,20.62956225,20.61994662,20.50603725,20.66169521,20.63627637,20.69119293,20.60043627,20.67923825
Q9HAU0,23.48190794,23.40559721,23.49466291,23.45838801,23.53319867,23.42314106,23.3908459,23.41377826,23.41878636,23.35781758
Q9UBS8,22.55085563,22.55506964,22.55986794,22.6022637,22.55506964,22.5575009,22.52189341,22.55986794,22.46183271,22.44797188
Q96SW2,21.17666063,21.0972467,21.13446673,21.16103326,21.11535058,21.1644286,21.03404877,21.14186227,20.98188916,20.94013885
Q96D71,23.45956522,23.35069483,23.46015675,23.50494658,23.44268286,23.44449251,23.35915035,23.31902872,23.38374416,23.35781758
Q99547,23.82943858,23.85573694,23.84633405,23.82198457,23.84089262,23.81149848,23.79189266,23.79189266,23.80205048,23.77312921
Q8IV50,22.75169935,22.73133555,22.93842881,23.09813171,22.84472019,22.77944487,22.6022637,22.81161147,22.82176769,22.6765154
Q7Z569,22.6765154,22.68181055,22.72616304,22.7534878,22.66466342,22.7117169,22.65338173,22.67503447,22.57291991,22.56283582
Q9Y5S9,25.14878012,25.04965685,25.0803235,25.1329,25.18867729,25.19253515,25.14114992,25.10900895,25.25642364,25.27229906
P26885,24.86894536,24.81932099,24.77538663,24.82215335,24.90964443,24.72014577,24.72465469,24.76386311,24.78047719,24.73157309
Q3V6T2,22.65003362,22.69621357,22.70573748,22.68956904,22.57182095,22.73717615,22.72507953,22.69092421,22.69621357,22.79104623
Q7Z4Q2,20.76919712,20.83237964,20.80642571,20.83914421,20.74766534,20.90177696,20.8188531,20.80467933,20.85995776,20.91205048
Q96SI9,22.53812852,22.59524729,22.58314731,22.48348247,22.35157032,22.66267135,22.77125486,22.57087886,22.61014117,22.75280375
Q86Y56,21.09579282,21.26952959,21.24476149,21.22860314,21.13353537,21.26952959,21.33270526,21.31042929,21.222649,21.33520247
Q9H0K6,22.5199549,22.45612886,22.50715954,22.5321619,22.52621953,22.50715954,22.42623404,22.48348247,22.42726638,22.41707614
Q9GZL7,25.87970504,25.89554021,25.89746166,25.90117839,25.9446513,25.86710167,25.80413933,25.85371962,25.86710167,25.83593439
P20585,19.16352337,19.27696906,19.18089076,18.98271277,18.94570997,19.32095965,19.42548679,19.2850061,19.11433779,19.42133088
P55160,21.05231658,20.99125322,20.89878924,20.88213592,21.0535161,20.85279675,20.95855845,20.92160458,20.85370622,20.62721173
Q86WA8,17.36483403,17.33892152,17.25042304,17.20848436,17.13040296,17.60801965,17.55329196,17.35142659,17.22616145,17.53964267
Q8N2S1,21.0942472,21.01317437,21.13983196,21.17181056,21.11907787,21.06975038,20.95123901,21.01559854,21.06321602,20.9572947
Q9NQT4,23.23981744,23.16187056,23.14541361,23.16090233,23.19386829,23.14286678,23.1835186,23.10015742,23.11961908,23.06753885
Q5TGZ0,21.79038516,21.97073968,21.82965009,22.08373025,22.2455239,21.37755268,21.70689094,22.03604132,21.95736161,21.54122748
Q9NZL9,26.26343125,26.2487748,26.25737975,26.28477069,26.2487748,26.2487748,26.20003109,26.21543323,26.21857256,26.17558125
Q9BT25,18.91563294,18.79875692,18.7473844,18.79765591,18.78408922,18.89092749,18.87850727,18.85208676,18.85751584,18.95767177
O75369,26.57913604,26.62625629,26.6577992,26.6032765,26.5511381,26.69309745,26.67832511,26.66205475,26.60594036,26.67472454
P17174,27.86128509,27.87358653,27.86128509,27.89199839,27.88269426,27.89199839,27.83624381,27.83624381,27.81054049,27.76623919
Q5VW32,21.61439997,21.71770129,21.63632791,21.55874485,21.46899355,21.72666882,21.83676413,21.68387911,21.63087148,21.70334286
Q9Y2R5,19.7246745,19.80869305,19.70742877,19.68382874,19.47431072,19.83536999,19.99036175,19.7895306,19.74358372,19.93273781
Q9BZQ8,23.13426702,23.22646515,23.24519738,23.15079981,23.01831746,23.30971404,23.26801096,23.25731223,23.20106236,23.23163863
Q92804,26.56909257,26.47329506,26.49581104,26.4611207,26.54211329,26.59365169,26.56033457,26.52712069,26.54581077,26.57913604
Q8IWL3,21.66516744,21.46225809,21.63828105,21.73975625,21.76977048,21.46065134,21.35781303,21.61277473,21.65834024,21.536528
Q9Y530,20.8087503,20.92909647,20.88044415,20.87127095,20.76870549,20.90302197,21.01916281,20.95373831,20.89878924,20.93140633
O94842,22.88909605,22.94110373,22.99135911,22.95560017,22.92733542,22.89418913,22.95209442,22.87692386,22.85268844,22.85019665
Q7L3T8,18.05999737,18.17742253,18.07385214,18.11260709,17.93906072,18.22362857,18.29421648,18.23331176,18.12740356,18.23909029
Q99871,21.48178318,21.43080864,21.4143775,21.47665777,21.53750647,21.4519517,21.36188576,21.43080864,21.35931895,21.34952806
P54819,28.95078183,28.92087342,28.89194305,28.90910809,29.04556254,28.81450843,28.82646335,28.86757092,28.95078183,28.86757092
Q6ZWL3,18.14364828,17.86161329,17.92423849,17.81460739,17.95972415,17.87984899,17.74963945,17.81856099,17.86313179,17.63075276
Q96CB8,19.02964705,19.00961133,18.92949562,19.00640895,19.21031093,18.91563294,18.90623666,18.88331355,18.9523739,18.90943399
P04150,21.08698944,20.98876867,21.00043073,21.01559854,21.11699415,20.97426787,20.94551908,20.97426787,20.97180207,20.87472716
P23297,19.04208707,19.04118603,18.83901492,19.0914433,19.3342496,18.71340995,18.78652425,18.99999691,19.04298811,18.87293458
Q6XZF7,20.14349442,19.97624406,20.19707821,20.19326495,20.06573233,20.06036011,20.04741791,19.97472707,20.07266006,19.75756207
Q96I23,18.23117687,18.23909029,18.19068949,18.53179348,18.54798531,17.69479484,17.97936721,18.3154784,18.29901707,18.06967574
P24752,25.20100572,25.23022768,25.23200376,25.21084845,25.15832791,25.2878351,25.32068667,25.27229906,25.19864259,25.32068667
Q9H2U2,24.70865564,24.65823759,24.65259756,24.68705447,24.66381661,24.64184413,24.64401493,24.65036442,24.56118166,24.64401493
Q9H6T3,23.93924535,24.00349627,23.97123713,23.91985568,24.00349627,23.97351705,24.00862821,24.01351818,24.06239895,24.11344969
Q12888,25.66497337,25.6824981,25.6824981,25.70880862,25.69239326,25.66712679,25.60768765,25.64830501,25.64525476,25.5994319
Q9P2I0,21.82965009,21.95422489,21.91552138,21.89088212,21.76669378,21.98373508,21.99132158,21.93955801,21.9038406,21.9661642
P63027,17.6649927,17.56004345,17.61689567,17.79969485,17.88901759,17.3099067,17.45807386,17.46742767,17.83337002,17.44502544
Q8N137,19.59168865,19.57993086,19.6071707,19.70218527,19.7513371,19.56904276,19.5391304,19.51926824,19.58838384,19.51027581
P63146,20.55065301,20.49032127,20.38960968,20.49424048,20.82172789,20.18340442,20.23809985,20.38090782,20.53817031,20.37815501
Q9H869,16.51024766,16.4784267,16.53547226,16.52970987,16.79841563,16.51024766,16.29757469,16.45978979,16.43376661,16.44745777
Q8IWI9,20.23193619,20.20133229,20.27015729,20.2835318,20.24947123,20.20296322,20.23423002,20.2306363,20.15441641,20.10373478
Q9HA64,25.80936359,25.73987213,25.75727429,25.81965539,25.8148429,25.73987213,25.67353962,25.6969661,25.76457346,25.66157797
O95405,18.97186281,19.00640895,18.9760298,19.16178172,19.1309748,18.99239286,18.9523739,18.96374588,18.88945401,18.96374588
P35269,24.75141747,24.71514282,24.74932646,24.76453062,24.78818306,24.68270263,24.6708399,24.62435951,24.73822145,24.65485665
Q08378,26.19532441,26.17365918,26.19532441,26.23679695,26.18653669,26.18262913,26.13467927,26.15429557,26.16929453,26.09051759
P56181,25.50029451,25.46883397,25.47618193,25.47165612,25.56625308,25.43031134,25.39237157,25.39628338,25.43031134,25.37556574
Q86YP4,23.21521062,23.18621825,23.25312196,23.19386829,23.33221227,23.25937557,23.31902872,23.26591418,23.30682744,23.33552147
P48723,20.46415237,20.42941349,20.49733511,20.44301056,20.44176478,20.43783486,20.4338541,20.41789911,20.37388001,20.32106897
P21333,28.28329719,28.35195563,28.35195563,28.31059538,28.22092968,28.35195563,28.36764578,28.35195563,28.36764578,28.3380709
Q9Y266,28.16997583,28.21451591,28.20381164,28.15006276,28.14168081,28.25085144,28.29819129,28.28329719,28.18238552,28.28329719
Q9P253,19.61811396,19.66200127,19.74101427,19.81039912,19.47771992,19.79883148,19.76262671,19.78515273,19.81348411,19.96655184
O75844,23.43693857,23.43177353,23.58933558,23.75288008,23.53205617,23.49204494,23.36975094,23.53402467,23.40175205,23.37967641
Q9UMR2,18.30378594,18.58055102,18.36506165,18.53399384,18.42084723,18.52875816,18.53616686,18.63083901,18.63385198,18.61534282
Q8TEB1,21.66291446,21.65363984,21.67984897,21.70993644,21.68575035,21.66620885,21.63632791,21.6555441,21.56309725,21.59962246
Q9NZ63,26.07862542,26.00176015,26.05302474,26.03342064,26.1201266,25.9642034,25.92921345,26.04392509,26.02114212,25.88787869
C9J7I0,18.04957585,17.93448203,18.03598812,17.95452499,18.29656531,17.70198033,17.82948754,17.93448203,18.09000968,17.82161985
Q06546,23.30397888,23.34485937,23.32959279,23.33605045,23.26591418,23.31134939,23.28449995,23.27713524,23.23512581,23.21689066
Q9BYM8,21.24476149,21.26750801,21.29834983,21.35585219,21.36188576,21.21296355,21.21905098,21.20219075,21.285421,21.16018732
Q02252,19.8034506,19.92798323,19.9309397,19.79506683,19.84916364,19.9548337,20.002728,19.91192329,19.86630611,19.95080124
P09132,20.34109158,20.37651049,20.38612368,20.2768823,20.25435257,20.44778701,20.53460552,20.33042062,20.40599054,20.47669835
Q9Y2S0,21.46065134,21.44399924,21.48718941,21.51460163,21.40571772,21.56235382,21.48918959,21.4676617,21.50975164,21.58221674
O75955,23.83077588,23.91625775,23.88615895,23.89079948,23.78307893,23.93076438,23.90503591,23.88319175,23.91530439,23.93924535
Q6UW63,18.46725156,18.61294807,18.58649497,18.56837232,18.68423007,18.59776381,18.74058329,18.61294807,18.69096818,18.80052043
Q9BPX5,25.57331978,25.48773773,25.54158356,25.57331978,25.6023253,25.52843377,25.4246036,25.53524197,25.47881535,25.45201705
P29692,26.8594246,26.93103173,26.93505028,26.86472147,26.79557645,26.97568619,26.91103799,26.93893055,26.90245575,26.95964558
